"matchID","gameNumber","gameWasPlayed","map","team1Score","team2Score","team1Distance","team2Distance","team1FastestFinish","team2FastestFinish","team1FastestPointACap","team2FastestPointACap","otKey"
"3394","2","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3394","3","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3396","1","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3396","2","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3396","3","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3397","1","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3397","2","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3397","3","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3398","1","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3398","2","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3398","3","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3399","1","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3399","2","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3399","3","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3404","1","1","Dorado","3","1","0","9393","00:05:09","00:00:00","00:01:46","00:03:09",NULL
"3404","2","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3404","3","1","Eichenwalde","4","4","12227","12226","00:05:43","00:07:15","00:01:16","00:00:55",NULL
"3404","4","1","Volskaya Industries","2","0","0","0","00:02:38","00:00:00","00:01:23","00:00:00",NULL
"3405","1","1","Junkertown","4","4","0","1","00:08:43","00:07:00","00:01:12","00:02:02",NULL
"3405","2","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3405","3","1","King's Row","3","2","0","5054","00:03:46","00:00:00","00:01:01","00:02:35",NULL
"3405","4","1","Hanamura","2","2","0","3300","00:08:29","00:05:39","00:03:50","00:01:24",NULL
"3406","1","1","Junkertown","2","2","9557","9558","00:00:00","00:00:00","00:01:12","00:02:43",NULL
"3406","2","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3406","3","1","Eichenwalde","3","1","0","12337","00:05:36","00:00:00","00:00:52","00:03:19",NULL
"3406","4","1","Hanamura","2","1","0","0","00:03:01","00:00:00","00:01:52","00:04:07",NULL
"3407","1","1","Junkertown","2","2","9752","9753","00:00:00","00:00:00","00:02:06","00:01:01",NULL
"3407","2","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3407","3","1","King's Row","1","1","11236","11237","00:00:00","00:00:00","00:02:36","00:01:15",NULL
"3408","1","1","Dorado","2","1","8364","9133","00:00:00","00:00:00","00:01:45","00:02:32",NULL
"3408","2","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3408","3","1","Eichenwalde","3","0","0","4270","00:06:35","00:00:00","00:01:24","00:00:00",NULL
"3409","1","1","Junkertown","3","2","0","8776","00:07:10","00:00:00","00:02:54","00:01:32",NULL
"3409","2","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3409","3","1","King's Row","4","4","7321","7320","00:04:55","00:05:51","00:01:12","00:01:25",NULL
"3410","1","1","Dorado","2","2","6332","6879","00:00:00","00:00:00","00:02:22","00:01:13",NULL
"3410","2","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3410","3","1","Eichenwalde","1","3","12177","0","00:00:00","00:07:46","00:02:49","00:01:35",NULL
"3411","1","1","Junkertown","2","3","9273","0","00:00:00","00:07:15","00:01:23","00:01:50",NULL
"3411","2","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3411","3","1","King's Row","0","3","0","0","00:00:00","00:03:47","00:00:00","00:00:59",NULL
"3411","4","1","Hanamura","1","1","3300","0","00:00:00","00:00:00","00:00:46","00:02:02",NULL
"3411","5","1","Dorado","2","2","7045","8493","00:00:00","00:00:00","00:01:42","00:02:26",NULL
"3413","1","1","Junkertown","1","3","7101","0","00:00:00","00:07:23","00:02:32","00:02:32",NULL
"3413","2","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3413","3","1","King's Row","0","0","6460","6450","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3413","4","1","Hanamura","1","1","0","0","00:00:00","00:00:00","00:03:01","00:03:09",NULL
"3413","5","1","Dorado","2","3","3205","0","00:00:00","00:05:46","00:03:18","00:01:21",NULL
"3414","1","1","Dorado","2","3","8365","0","00:00:00","00:07:56","00:02:09","00:01:09",NULL
"3414","2","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3414","3","1","Eichenwalde","4","4","3284","3285","00:07:04","00:05:15","00:00:57","00:01:14",NULL
"3416","1","1","Dorado","3","2","0","8266","00:08:44","00:00:00","00:01:40","00:01:21",NULL
"3416","2","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3416","3","1","Eichenwalde","1","1","7765","7766","00:00:00","00:00:00","00:02:00","00:03:17",NULL
"3416","4","1","Volskaya Industries","1","1","5710","5720","00:00:00","00:00:00","00:03:03","00:04:23",NULL
"3417","1","1","Junkertown","2","2","6167","6168","00:00:00","00:00:00","00:02:00","00:01:42",NULL
"3417","2","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3417","3","1","King's Row","3","3","0","3300","00:09:01","00:06:50","00:02:06","00:03:26",NULL
